Date,Price, Generation forecast (FR), System load forecast (FR) (MW),Day-Ahead Generation forecast wind (BE) (MWh),Day-ahead generation forecast Solar (BE) (MWh),Grid load forecast (BE) (MW)
2017-09-30 18:00,48.25,47862,42593,141,124,9448
2017-09-30 19:00,45.01,49622,44682,163,4,9537
2017-09-30 20:00,40.21,49519,48164,206,0,9294
2017-09-30 21:00,41.81,48054,45194,251,0,8868
2017-09-30 22:00,38.67,47012,43036,313,0,8727
2017-09-30 23:00,32.14,47997,47282,390,0,8235
2017-10-01 00:00,42.13,45425,45958,584,0,7773
2017-10-01 01:00,30.44,43226,40890,622,0,7420
2017-10-01 02:00,25.73,42307,40103,683,0,7220
2017-10-01 03:00,25.52,40473,36525,770,0,7220
2017-10-01 04:00,26.84,40897,34704,838,0,7258
2017-10-01 05:00,27.86,40937,33697,887,0,7367
2017-10-01 06:00,28.47,41241,34711,960,0,7656
2017-10-01 07:00,32.71,41414,35958,1041,3,7879
2017-10-01 08:00,38.11,42007,36521,1133,145,8385
2017-10-01 09:00,38.39,42616,38869,1210,459,8766
2017-10-01 10:00,38.58,43014,40992,1272,751,8906
2017-10-01 11:00,38.92,43178,42917,1343,990,8984
2017-10-01 12:00,30.71,42927,45200,1406,1122,8828
2017-10-01 13:00,27.18,42692,46827,1451,1157,8498
2017-10-01 14:00,26.96,42244,42289,1464,1093,8304
2017-10-01 15:00,27.84,41758,40564,1455,939,8320
2017-10-01 16:00,37,41896,39415,1436,689,8478
2017-10-01 17:00,46.13,42638,38686,1421,407,8861
2017-10-01 18:00,49.9,43761,40201,1425,124,9252
2017-10-01 19:00,47.66,47319,43476,1452,3,9571
2017-10-01 20:00,40.1,48513,48241,1510,0,9275
2017-10-01 21:00,40.85,47247,45578,1584,0,8868
2017-10-01 22:00,33.1,46429,42957,1650,0,8668
2017-10-01 23:00,28.64,46917,46971,1699,0,8040
2017-10-02 00:00,20.2,44780,45238,1779,0,7683
2017-10-02 01:00,22.52,41952,41001,1790,0,7483
2017-10-02 02:00,10.64,40914,40179,1783,0,7370
2017-10-02 03:00,5.53,40234,37232,1756,0,7336
2017-10-02 04:00,15.81,40405,35750,1713,0,7715
2017-10-02 05:00,34.75,41327,36560,1670,0,8644
2017-10-02 06:00,55.97,43698,40579,1627,0,10166
2017-10-02 07:00,53.47,49261,47742,1586,2,10387
2017-10-02 08:00,50,50595,50724,1560,86,10808
2017-10-02 09:00,46.58,51072,52287,1557,288,10774
2017-10-02 10:00,45,51409,53289,1580,482,11065
2017-10-02 11:00,49.9,51611,53906,1616,647,11005
2017-10-02 12:00,50.05,50428,54902,1656,765,10965
2017-10-02 13:00,41.24,49960,55788,1689,809,10808
2017-10-02 14:00,41.74,49579,53537,1708,789,10704
2017-10-02 15:00,42.54,49293,52277,1703,695,10628
2017-10-02 16:00,46.69,49035,51081,1678,539,10718
2017-10-02 17:00,51.73,49016,49677,1626,327,10931
2017-10-02 18:00,54.39,50784,49980,1546,97,11022
2017-10-02 19:00,51.41,52874,52980,1480,2,11018
2017-10-02 20:00,41.47,53575,55040,1445,0,10392
2017-10-02 21:00,38.3,51882,50295,1430,0,10013
2017-10-02 22:00,34.67,50673,47029,1411,0,9681
2017-10-02 23:00,40.84,50695,50774,1378,0,8880
2017-10-03 00:00,35.98,48457,48385,1304,0,8449
2017-10-03 01:00,32.1,45042,43608,1262,0,8109
2017-10-03 02:00,21.48,43303,43160,1228,0,7951
2017-10-03 03:00,20.71,42631,39947,1204,0,8013
2017-10-03 04:00,28,42629,38560,1190,0,8256
2017-10-03 05:00,37.91,42606,38781,1174,0,9130
2017-10-03 06:00,41.81,45417,42546,1145,0,10433
2017-10-03 07:00,47.62,50322,49531,1132,2,10797
2017-10-03 08:00,39.91,51768,52664,1129,102,11023
2017-10-03 09:00,36.23,53569,53682,1119,354,11106
2017-10-03 10:00,36.15,52555,54324,1126,589,11212
2017-10-03 11:00,35.57,52294,54861,1112,756,11034
2017-10-03 12:00,37.54,51801,56091,1018,837,10891
2017-10-03 13:00,43.05,50331,56356,885,838,10773
2017-10-03 14:00,50,50452,54141,779,770,10771
2017-10-03 15:00,50,49735,52831,697,647,10598
2017-10-03 16:00,53.28,49888,51685,624,465,10711
2017-10-03 17:00,47.9,50254,50465,536,271,10897
2017-10-03 18:00,53.25,51534,50473,451,78,10878
2017-10-03 19:00,49.24,53555,53326,416,1,10912
2017-10-03 20:00,45.57,55038,55455,417,0,10404
2017-10-03 21:00,44.9,52789,51105,426,0,9852
2017-10-03 22:00,40.03,50707,47869,437,0,9697
2017-10-03 23:00,32.89,50233,51318,464,0,9079
2017-10-04 00:00,31.33,47949,48908,610,0,8570
2017-10-04 01:00,32.5,45753,44136,617,0,8137
2017-10-04 02:00,32.5,45275,43939,620,0,7998
2017-10-04 03:00,32.5,43625,40621,630,0,8003
2017-10-04 04:00,42.09,42427,39324,641,0,8279
2017-10-04 05:00,50,43033,39800,661,0,9149
2017-10-04 06:00,61.24,47174,43464,688,0,10530
2017-10-04 07:00,60.93,50738,50575,727,1,10842
2017-10-04 08:00,60.86,51381,53855,764,83,11039
2017-10-04 09:00,72.94,51661,55365,797,314,11064
2017-10-04 10:00,70.09,51231,55849,866,528,11177
2017-10-04 11:00,68.27,51466,56039,999,712,11016
2017-10-04 12:00,63.85,50606,56823,1155,832,10865
2017-10-04 13:00,68.7,50022,57113,1265,875,10742
2017-10-04 14:00,40,49241,54437,1329,841,10716
2017-10-04 15:00,60.46,48089,52991,1383,731,10484
2017-10-04 16:00,49,48365,51945,1401,551,10598
2017-10-04 17:00,44.6,48980,50535,1379,321,10801
2017-10-04 18:00,65.07,50141,50994,1354,86,10896
2017-10-04 19:00,66.06,53205,54184,1353,1,10925
2017-10-04 20:00,55.56,53739,56378,1370,0,10376
2017-10-04 21:00,49.9,50998,51759,1410,0,9944
2017-10-04 22:00,37.8,49113,48342,1466,0,9808
2017-10-04 23:00,39.9,49035,51692,1513,0,9008
2017-10-05 00:00,45,48578,49285,1571,0,8495
2017-10-05 01:00,25.84,45611,44518,1642,0,8075
2017-10-05 02:00,34.19,45351,44099,1724,0,7967
2017-10-05 03:00,30.18,42707,40818,1821,0,8031
2017-10-05 04:00,32.92,41290,39385,1912,0,8323
2017-10-05 05:00,42.37,42356,39820,1975,0,9149
2017-10-05 06:00,45.22,46173,43550,2010,0,10455
2017-10-05 07:00,46.09,50657,51094,2045,1,10765
2017-10-05 08:00,60.71,51832,54368,2086,145,11016
2017-10-05 09:00,61.52,52281,55275,2097,523,11096
2017-10-05 10:00,68.92,51271,55411,2076,902,11212
2017-10-05 11:00,67.84,50651,55551,1991,1194,11016
2017-10-05 12:00,55.28,49656,56170,1803,1391,10905
2017-10-05 13:00,43.9,49220,56578,1603,1474,10784
2017-10-05 14:00,45.19,48719,54175,1454,1454,10738
2017-10-05 15:00,45.68,47548,52596,1314,1328,10524
2017-10-05 16:00,52.43,47380,51482,1197,1044,10642
2017-10-05 17:00,55.03,48231,50049,1113,574,10827
2017-10-05 18:00,61.96,49780,50434,1037,143,10871
2017-10-05 19:00,62.07,53080,53630,993,1,10954
2017-10-05 20:00,50,53523,55635,973,0,10392
2017-10-05 21:00,47.64,50656,51541,950,0,9937
2017-10-05 22:00,51.77,49181,48299,941,0,9835
2017-10-05 23:00,45.84,48368,51967,954,0,8903
2017-10-06 00:00,35.15,48287,49372,1028,0,8364
2017-10-06 01:00,32.46,46124,44115,1076,0,7996
2017-10-06 02:00,32.7,44348,43494,1124,0,7898
2017-10-06 03:00,33.8,43312,40517,1148,0,7931
2017-10-06 04:00,33.48,41577,39415,1169,0,8256
2017-10-06 05:00,43.43,44342,40017,1192,0,9113
2017-10-06 06:00,55.8,47840,43865,1207,0,10420
2017-10-06 07:00,74.58,50894,51073,1224,0,10728
2017-10-06 08:00,61.77,52288,54701,1245,44,10981
2017-10-06 09:00,56.61,53320,55869,1271,187,11074
2017-10-06 10:00,43.9,51799,56183,1308,326,11163
2017-10-06 11:00,50.3,50590,56037,1343,425,10965
2017-10-06 12:00,46.32,50301,56277,1355,479,10825
2017-10-06 13:00,39.9,49461,56638,1374,494,10622
2017-10-06 14:00,34.32,48927,53663,1394,468,10356
2017-10-06 15:00,35.44,47707,51809,1393,400,10303
2017-10-06 16:00,44.67,47360,50163,1359,304,10279
2017-10-06 17:00,50.54,48337,48793,1251,175,10408
2017-10-06 18:00,55.3,49698,49336,1073,42,10411
2017-10-06 19:00,49.02,52661,52297,869,0,10600
2017-10-06 20:00,40.3,52967,55726,699,0,10134
2017-10-06 21:00,49.99,51147,51495,582,0,9795
2017-10-06 22:00,51.19,49905,48556,500,0,9732
2017-10-06 23:00,57.16,49450,52438,443,0,9037
2017-10-07 00:00,48.13,46347,49940,415,0,8450
2017-10-07 01:00,45.04,44569,45148,474,0,7970
2017-10-07 02:00,26.9,43945,44328,613,0,7781
2017-10-07 03:00,35.68,42053,41057,807,0,7645
2017-10-07 04:00,30.8,42390,39439,992,0,7644
2017-10-07 05:00,31.62,42452,38911,1157,0,7875
2017-10-07 06:00,37.55,43584,40862,1268,0,8405
2017-10-07 07:00,40.9,44157,43548,1367,0,8741
2017-10-07 08:00,47.69,45267,45429,1479,85,9335
2017-10-07 09:00,37.51,47677,47978,1588,344,9727
2017-10-07 10:00,52.36,47986,49581,1701,584,9796
2017-10-07 11:00,44,47444,49577,1805,757,9831
2017-10-07 12:00,40.92,46996,50426,1891,860,9624
2017-10-07 13:00,37.02,45441,51681,1949,888,9322
2017-10-07 14:00,35,42864,47473,1968,826,9154
2017-10-07 15:00,37.29,43027,45207,1954,689,9030
2017-10-07 16:00,43.02,43003,43739,1910,505,9110
2017-10-07 17:00,52.61,43549,42517,1832,275,9472
2017-10-07 18:00,61.84,45971,43686,1705,65,9713
2017-10-07 19:00,57.06,48693,46857,1551,0,9691
2017-10-07 20:00,42.4,48731,51046,1402,0,9307
2017-10-07 21:00,53.36,46848,47376,1259,0,8992
2017-10-07 22:00,47.82,45670,45263,1142,0,8879
2017-10-07 23:00,40.24,46547,49329,1035,0,8371
2017-10-08 00:00,40.77,46769,48024,1155,0,7895
2017-10-08 01:00,33,44225,43186,1042,0,7475
2017-10-08 02:00,31.4,44490,42612,958,0,7242
2017-10-08 03:00,33.81,42441,38855,888,0,7227
2017-10-08 04:00,35.7,41828,36996,826,0,7252
2017-10-08 05:00,37.53,41407,36126,752,0,7434
2017-10-08 06:00,36.62,42298,37042,661,0,7721
2017-10-08 07:00,31.45,42749,38505,589,0,7901
2017-10-08 08:00,41.73,41828,39574,536,44,8370
2017-10-08 09:00,44.01,42584,41637,483,199,8770
2017-10-08 10:00,49.44,42526,43774,440,343,8932
2017-10-08 11:00,51.52,42679,45298,402,454,9088
2017-10-08 12:00,46.58,43543,47432,359,545,8895
2017-10-08 13:00,38.46,43019,48871,323,593,8574
2017-10-08 14:00,34.2,40972,44254,298,586,8413
2017-10-08 15:00,32.06,40930,42110,275,518,8400
2017-10-08 16:00,40.82,40790,40678,251,394,8531
2017-10-08 17:00,40.05,41450,39918,221,228,8977
2017-10-08 18:00,58.14,43265,41444,180,50,9420
2017-10-08 19:00,59.94,48204,45591,144,0,9592
2017-10-08 20:00,53.2,49141,50730,116,0,9226
2017-10-08 21:00,51.32,47523,47697,96,0,8846
2017-10-08 22:00,44.09,46713,45169,84,0,8695
2017-10-08 23:00,43.13,47061,48977,82,0,8157
2017-10-09 00:00,34.8,45995,47458,55,0,7793
2017-10-09 01:00,33.31,43989,43130,70,0,7535
2017-10-09 02:00,32.24,43079,42744,90,0,7485
2017-10-09 03:00,30.25,42096,39626,112,0,7507
2017-10-09 04:00,34.07,42319,38127,132,0,7933
2017-10-09 05:00,46.37,43130,39289,146,0,8840
2017-10-09 06:00,64.73,45964,43260,162,0,10240
2017-10-09 07:00,64.05,49558,50420,173,0,10577
2017-10-09 08:00,64.79,50529,54136,171,33,10942
2017-10-09 09:00,64.12,51736,55308,162,157,11079
2017-10-09 10:00,63.04,50723,56155,148,294,11195
2017-10-09 11:00,60.58,50429,56229,145,410,10989
2017-10-09 12:00,59.19,49475,56669,164,504,10863
2017-10-09 13:00,57.11,49255,57070,195,559,10688
2017-10-09 14:00,53.26,48864,54760,227,563,10705
2017-10-09 15:00,51.51,48694,53043,232,509,10599
2017-10-09 16:00,57.59,48451,51570,212,386,10682
2017-10-09 17:00,63.86,48637,50031,198,211,10941
2017-10-09 18:00,75,49578,50908,201,44,11125
2017-10-09 19:00,67.91,53808,54891,210,0,11208
2017-10-09 20:00,58.6,53001,57645,227,0,10457
2017-10-09 21:00,49.41,49472,52116,265,0,10092
2017-10-09 22:00,40,48090,49076,303,0,9803
2017-10-09 23:00,41.72,47712,52656,345,0,9293
2017-10-10 00:00,37.28,47603,50467,530,0,8853
2017-10-10 01:00,34.06,45272,45519,520,0,8437
2017-10-10 02:00,33.21,44929,45171,505,0,8335
2017-10-10 03:00,30.84,42978,42094,489,0,8353
2017-10-10 04:00,33.51,43060,40531,472,0,8581
2017-10-10 05:00,54.12,44621,40993,456,0,9448
2017-10-10 06:00,67.34,47526,44673,471,0,10763
2017-10-10 07:00,67.6,50873,51764,509,0,11024
2017-10-10 08:00,63.57,51216,55303,560,52,11247
2017-10-10 09:00,80.74,51625,55956,650,242,11325
2017-10-10 10:00,68.49,51667,56201,763,450,11425
2017-10-10 11:00,66.03,51850,56262,868,629,11241
2017-10-10 12:00,65.11,50695,56800,980,773,11158
2017-10-10 13:00,63.88,50318,56911,1078,843,11016
2017-10-10 14:00,62.58,50017,54750,1102,838,10951
2017-10-10 15:00,61.5,49803,53047,1060,749,10749
2017-10-10 16:00,62.65,49339,51614,981,561,10879
2017-10-10 17:00,66.86,48868,50336,919,295,11128
2017-10-10 18:00,74.2,50604,50691,938,60,11147
2017-10-10 19:00,70,54692,54287,1021,0,11276
2017-10-10 20:00,51.35,54525,56981,1128,0,10728
2017-10-10 21:00,48.22,51245,52121,1232,0,10144
2017-10-10 22:00,43.04,49839,49020,1312,0,9999
2017-10-10 23:00,44.64,49746,52444,1369,0,9290
2017-10-11 00:00,39.08,48086,50180,1375,0,8737
2017-10-11 01:00,32.97,45847,45026,1427,0,8267
2017-10-11 02:00,29.16,45910,44793,1473,0,8145
2017-10-11 03:00,29.26,43979,41538,1501,0,8180
2017-10-11 04:00,33,42821,40162,1498,0,8440
2017-10-11 05:00,47.57,44043,40944,1490,0,9348
2017-10-11 06:00,79.78,46734,44434,1488,0,10698
2017-10-11 07:00,76.1,49804,51423,1467,0,10993
2017-10-11 08:00,74.97,51333,54867,1437,87,11209
2017-10-11 09:00,71.51,51404,55524,1420,421,11266
2017-10-11 10:00,66.66,51158,55483,1439,770,11312
2017-10-11 11:00,60.61,50576,55680,1526,1058,11160
2017-10-11 12:00,59.57,49922,56094,1660,1241,11043
2017-10-11 13:00,53.63,49151,56737,1777,1299,10862
2017-10-11 14:00,50.95,48951,54194,1824,1252,10861
2017-10-11 15:00,53.85,48459,52392,1793,1094,10632
2017-10-11 16:00,65.8,48274,51362,1720,795,10762
2017-10-11 17:00,72.78,48604,49942,1641,401,11012
2017-10-11 18:00,81.34,50163,50170,1587,71,11042
2017-10-11 19:00,78.41,53828,54003,1574,0,11138
2017-10-11 20:00,48.21,53758,56767,1588,0,10508
2017-10-11 21:00,43.36,51056,51743,1614,0,9981
2017-10-11 22:00,32,48707,48301,1646,0,9930
2017-10-11 23:00,37.87,47960,51589,1682,0,9123
2017-10-12 00:00,30.3,47314,49589,1784,0,8587
2017-10-12 01:00,30.77,44227,44752,1806,0,8088
2017-10-12 02:00,31,41932,44579,1784,0,7928
2017-10-12 03:00,31.42,41293,41019,1722,0,8054
2017-10-12 04:00,41.04,40809,39269,1627,0,8391
2017-10-12 05:00,41.19,42524,39925,1485,0,9213
2017-10-12 06:00,66.39,47108,43549,1326,0,10415
2017-10-12 07:00,67.9,51308,50722,1215,0,10799
2017-10-12 08:00,64.99,52069,54042,1141,31,11060
2017-10-12 09:00,64.05,52012,54279,1078,160,11169
2017-10-12 10:00,63,51643,54708,1029,293,11264
2017-10-12 11:00,59.14,51355,55263,989,393,11135
2017-10-12 12:00,58,50080,55909,931,451,11031
2017-10-12 13:00,57.29,49668,56461,855,462,10841
2017-10-12 14:00,56.54,49993,54163,781,431,10797
2017-10-12 15:00,57.29,49060,52430,723,355,10558
2017-10-12 16:00,65.59,48366,51461,664,255,10733
2017-10-12 17:00,66.64,48724,50050,589,123,10977
2017-10-12 18:00,77.29,51261,50385,544,21,11059
2017-10-12 19:00,87.59,55374,54203,545,0,11096
2017-10-12 20:00,51.95,54100,56618,580,0,10497
2017-10-12 21:00,42,50249,51434,611,0,10063
2017-10-12 22:00,41.27,48487,48219,609,0,9980
2017-10-12 23:00,33.55,47559,51774,588,0,9267
2017-10-13 00:00,33.58,46925,49948,639,0,8706
2017-10-13 01:00,35.01,44185,44286,671,0,8317
2017-10-13 02:00,31,43188,44103,673,0,8142
2017-10-13 03:00,30.36,41963,40829,627,0,8160
2017-10-13 04:00,31.47,41077,39263,629,0,8462
2017-10-13 05:00,43.33,42724,39879,665,0,9317
2017-10-13 06:00,66.08,45091,43617,706,0,10593
2017-10-13 07:00,64.82,50007,50737,763,0,10954
2017-10-13 08:00,70,51422,54211,830,43,11181
2017-10-13 09:00,59.47,51522,54482,877,223,11193
2017-10-13 10:00,59.73,50344,54595,898,416,11232
2017-10-13 11:00,43.17,49698,54646,948,603,11108
2017-10-13 12:00,60.68,48089,55155,1018,766,10952
2017-10-13 13:00,49.93,47262,55521,1076,868,10673
2017-10-13 14:00,43.51,46738,52391,1111,885,10428
2017-10-13 15:00,53.56,45283,51065,1105,805,10331
2017-10-13 16:00,50.68,45883,49646,1070,607,10357
2017-10-13 17:00,69.09,46847,48413,1035,308,10549
2017-10-13 18:00,55.22,49594,48991,1007,53,10647
2017-10-13 19:00,68.06,52760,51910,994,0,10764
2017-10-13 20:00,44.9,52594,54374,988,0,10262
2017-10-13 21:00,47.38,49879,49713,968,0,9904
2017-10-13 22:00,45.5,47275,46942,951,0,9861
2017-10-13 23:00,34.78,47150,50906,932,0,9174
2017-10-14 00:00,31.68,46082,48594,896,0,8562
2017-10-14 01:00,33.42,42791,43412,820,0,8079
2017-10-14 02:00,33.59,42754,42884,766,0,7875
2017-10-14 03:00,30,40355,39264,727,0,7751
2017-10-14 04:00,29.49,39560,37329,689,0,7778
2017-10-14 05:00,33.09,39585,36803,663,0,8020
2017-10-14 06:00,34.74,40795,38292,638,0,8499
2017-10-14 07:00,42,42437,40681,599,0,8873
2017-10-14 08:00,46.04,43295,42666,543,53,9407
2017-10-14 09:00,44.8,46342,44460,475,258,9773
2017-10-14 10:00,44.06,46754,46277,414,485,9838
2017-10-14 11:00,36.78,46210,46557,367,655,9916
2017-10-14 12:00,39.72,45454,48594,339,781,9662
2017-10-14 13:00,37.3,44378,50139,335,832,9376
2017-10-14 14:00,38.26,42591,45875,328,802,9185
2017-10-14 15:00,39.53,41790,44386,287,696,9110
2017-10-14 16:00,42.41,41983,43219,241,504,9203
2017-10-14 17:00,49.9,43303,41944,204,251,9531
2017-10-14 18:00,63.16,46393,43203,181,40,9754
2017-10-14 19:00,46.6,49931,46177,188,0,9789
2017-10-14 20:00,45.84,49239,49058,192,0,9251
2017-10-14 21:00,42.52,47433,44993,195,0,8939
2017-10-14 22:00,42,45720,43373,218,0,8910
2017-10-14 23:00,34.65,45399,47681,254,0,8472
2017-10-15 00:00,41,44172,46552,242,0,8008
2017-10-15 01:00,31.84,41614,41492,310,0,7557
2017-10-15 02:00,30.27,40895,41088,396,0,7428
2017-10-15 03:00,29.04,39132,37236,492,0,7405
2017-10-15 04:00,28.91,38693,35342,583,0,7436
2017-10-15 05:00,31.18,37728,34417,660,0,7576
2017-10-15 06:00,35.9,38977,35275,714,0,7829
2017-10-15 07:00,34.22,39872,36494,746,0,8059
2017-10-15 08:00,33.24,40320,37979,776,92,8561
2017-10-15 09:00,31.58,41670,39494,775,501,9040
2017-10-15 10:00,38.64,41449,41617,731,938,9182
2017-10-15 11:00,36.58,40577,42903,705,1296,9313
2017-10-15 12:00,35.15,43505,45687,712,1517,9123
2017-10-15 13:00,29.98,41594,47433,729,1617,8831
2017-10-15 14:00,26.63,39767,42858,758,1574,8669
2017-10-15 15:00,28.03,39633,41291,772,1387,8595
2017-10-15 16:00,39.38,41276,40214,786,1022,8759
2017-10-15 17:00,45.05,41958,39435,836,491,9165
2017-10-15 18:00,54.52,44218,41120,932,69,9660
2017-10-15 19:00,47.9,49006,45196,1052,0,9826
2017-10-15 20:00,33.38,49206,49246,1142,0,9418
2017-10-15 21:00,39.34,47080,45898,1160,0,9011
2017-10-15 22:00,30.49,47012,43516,1122,0,8913
2017-10-15 23:00,30.8,49201,47530,1081,0,8319
2017-10-16 00:00,30.1,43245,45949,1150,0,7943
2017-10-16 01:00,24.74,39980,41289,1123,0,7658
2017-10-16 02:00,27.65,39759,41029,1071,0,7515
2017-10-16 03:00,24.57,39259,37649,1007,0,7558
2017-10-16 04:00,28.9,39003,36337,961,0,7932
2017-10-16 05:00,42,39821,37319,930,0,8958
2017-10-16 06:00,55.45,42957,41326,895,0,10400
2017-10-16 07:00,72.18,46822,48662,870,0,10780
2017-10-16 08:00,79.29,49054,52924,871,75,11003
2017-10-16 09:00,74.68,49574,53325,885,439,11123
2017-10-16 10:00,71.75,49502,53881,902,840,11275
2017-10-16 11:00,48.74,49546,54070,900,1177,11113
2017-10-16 12:00,55.11,47344,55088,908,1390,10980
2017-10-16 13:00,40.56,47183,55943,943,1479,10750
2017-10-16 14:00,42.5,46275,53567,1024,1443,10797
2017-10-16 15:00,44.62,45934,52455,1122,1269,10750
2017-10-16 16:00,50.9,46272,51263,1183,928,10746
2017-10-16 17:00,63.47,46973,49771,1249,439,11123
2017-10-16 18:00,66.6,48938,50438,1324,58,11411
2017-10-16 19:00,50.5,52339,54391,1393,0,11293
2017-10-16 20:00,39.42,51634,56638,1416,0,10536
2017-10-16 21:00,36.13,48244,51065,1375,0,10094
2017-10-16 22:00,34,47176,47431,1320,0,9823
2017-10-16 23:00,39.9,47711,51164,1259,0,9130
2017-10-17 00:00,34.7,46774,48924,1165,0,8560
2017-10-17 01:00,31.92,44353,44342,1099,0,8137
2017-10-17 02:00,31.8,43002,43968,1022,0,7974
2017-10-17 03:00,28.37,41490,40597,937,0,8043
2017-10-17 04:00,33.97,41548,39175,863,0,8333
2017-10-17 05:00,45,42315,39542,811,0,9155
2017-10-17 06:00,76.58,45509,43066,770,0,10404
2017-10-17 07:00,67.48,48324,50402,732,0,10794
2017-10-17 08:00,66,50482,54306,689,28,10976
2017-10-17 09:00,65.04,50745,54380,622,162,11049
2017-10-17 10:00,65.04,50723,54598,526,320,11125
2017-10-17 11:00,63.98,50399,54614,428,439,11021
2017-10-17 12:00,64.05,49650,55606,347,530,11002
2017-10-17 13:00,63.22,48990,55932,278,566,10838
2017-10-17 14:00,55.71,48647,53517,214,544,10777
2017-10-17 15:00,65.76,47756,52520,156,464,10647
2017-10-17 16:00,75.62,47014,51031,113,336,10711
2017-10-17 17:00,67,47650,49977,80,150,11089
2017-10-17 18:00,91.86,49844,50132,66,18,11116
2017-10-17 19:00,87.81,53491,53933,74,0,10991
2017-10-17 20:00,70.51,52570,55924,97,0,10349
2017-10-17 21:00,55.13,48417,51007,125,0,9829
2017-10-17 22:00,39.54,47049,47766,152,0,9715
2017-10-17 23:00,38.23,46446,51888,185,0,9276
2017-10-18 00:00,35.65,45629,49288,194,0,8666
2017-10-18 01:00,34.02,42912,43764,227,0,8215
2017-10-18 02:00,31.89,41651,43503,270,0,8029
2017-10-18 03:00,31.81,40873,40045,328,0,8096
2017-10-18 04:00,36.03,42209,38741,405,0,8388
2017-10-18 05:00,49.87,41915,39354,498,0,9256
2017-10-18 06:00,66,43336,42894,584,0,10606
2017-10-18 07:00,69.94,47939,49634,631,0,11014
2017-10-18 08:00,67.91,49726,53597,627,38,11198
2017-10-18 09:00,65.56,49572,53971,541,255,11281
2017-10-18 10:00,63.43,48886,54046,399,511,11299
2017-10-18 11:00,61.84,49744,54431,290,728,11154
2017-10-18 12:00,61.97,49024,55233,238,884,11028
2017-10-18 13:00,61.99,48766,55994,215,951,10809
2017-10-18 14:00,64.09,48009,53393,197,920,10860
2017-10-18 15:00,62.65,47720,52039,178,783,10716
2017-10-18 16:00,65.66,47758,50759,164,539,10717
2017-10-18 17:00,73.41,47659,49603,163,239,11102
2017-10-18 18:00,83.02,50127,49811,185,24,11202
2017-10-18 19:00,67.29,53684,54053,231,0,11104
2017-10-18 20:00,62.62,52191,55779,283,0,10430
2017-10-18 21:00,61.41,48934,50792,316,0,9970
2017-10-18 22:00,42.11,46293,47653,329,0,9960
2017-10-18 23:00,45.96,46338,50923,319,0,9335
2017-10-19 00:00,38.72,46178,48709,322,0,8694
2017-10-19 01:00,34.66,44262,43907,316,0,8239
2017-10-19 02:00,32.75,43683,43683,306,0,8012
2017-10-19 03:00,34,41675,40274,282,0,8108
2017-10-19 04:00,35.84,41853,38628,263,0,8474
2017-10-19 05:00,53.71,42880,39214,280,0,9298
2017-10-19 06:00,67.66,45425,42911,326,0,10551
2017-10-19 07:00,68.54,48523,49969,398,0,10993
2017-10-19 08:00,68.06,50799,54269,487,30,11180
2017-10-19 09:00,66.08,50492,53813,551,219,11271
2017-10-19 10:00,64.32,49658,54165,572,432,11315
2017-10-19 11:00,59.55,49531,54493,555,592,11188
2017-10-19 12:00,54.65,48960,55372,588,714,11090
2017-10-19 13:00,53.36,48842,55805,679,766,10872
2017-10-19 14:00,53.97,48496,53519,759,742,10861
2017-10-19 15:00,54.93,47893,52071,850,642,10756
2017-10-19 16:00,58.01,46763,51008,921,453,10861
2017-10-19 17:00,64.12,46448,49682,985,210,11244
2017-10-19 18:00,77.55,48030,49983,1092,19,11369
2017-10-19 19:00,64.95,52047,54099,1193,0,11233
2017-10-19 20:00,57.66,49987,55688,1273,0,10559
