Date,Price,BE Wind,BE Solar,CH Price,DE Wind,DE Solar
2022-10-27 01:00:00,92.77,1367,0,89.8,11141.0,0.0
2022-10-27 02:00:00,92.91,1549,0,92.71,10151.5,0.0
2022-10-27 03:00:00,101.69,1824,0,105.08,9492.75,0.0
2022-10-27 04:00:00,112.4,2080,0,122.68,9324.25,0.0
2022-10-27 05:00:00,147.23,2337,0,132.6,9659.0,8.0
2022-10-27 06:00:00,172.32,2558,46,136.38,10304.0,1440.5
2022-10-27 07:00:00,141.48,2757,583,135.46,10724.75,6429.75
2022-10-27 08:00:00,124.61,2910,1340,123.69,10418.75,12795.0
2022-10-27 09:00:00,115.25,2946,1727,119.17,9377.5,18658.25
2022-10-27 10:00:00,97.95,2783,1752,115.04,8210.5,22159.25
2022-10-27 11:00:00,95.62,2546,1536,113.93,7940.25,22644.25
2022-10-27 12:00:00,101.9,2360,1311,115.28,8627.0,20278.25
2022-10-27 13:00:00,117.29,2236,1157,123.62,9725.0,15082.75
2022-10-27 14:00:00,139.73,2077,931,126.75,11704.75,8258.0
2022-10-27 15:00:00,144.53,1963,369,133.25,14832.0,2159.0
2022-10-27 16:00:00,160.37,1898,16,138.95,18113.75,40.75
2022-10-27 17:00:00,146.91,1833,0,136.57,20586.5,0.0
2022-10-27 18:00:00,132.79,1847,0,126.78,22384.25,0.0
2022-10-27 19:00:00,128.96,1869,0,111.1,22647.25,0.0
2022-10-27 20:00:00,122.12,1871,0,114.91,22160.25,0.0
2022-10-27 21:00:00,99.25,1880,0,92.8,21578.75,0.0
2022-10-27 22:00:00,88.14,1744,0,93.03,20720.75,0.0
2022-10-27 23:00:00,87.44,1775,0,85.91,18735.25,0.0
2022-10-28 00:00:00,86.86,1864,0,83.42,17285.0,0.0
2022-10-28 01:00:00,87.95,1931,0,82.63,16165.0,0.0
2022-10-28 02:00:00,87.71,1947,0,81.84,15338.5,0.0
2022-10-28 03:00:00,90.1,1994,0,88.39,14912.75,0.0
2022-10-28 04:00:00,111.33,2040,0,110.62,14994.5,0.0
2022-10-28 05:00:00,127.03,2163,0,124.95,15314.0,8.0
2022-10-28 06:00:00,133.06,2411,34,135.13,15802.75,1215.25
2022-10-28 07:00:00,118.13,2696,534,126.63,15906.25,5670.0
2022-10-28 08:00:00,112.52,2914,1306,116.29,15251.75,11350.25
2022-10-28 09:00:00,92.98,3033,1939,113.1,13996.25,16334.25
2022-10-28 10:00:00,92.63,2938,2309,101.17,12050.0,19225.25
2022-10-28 11:00:00,75.0,2819,2233,103.51,11315.75,19363.75
2022-10-28 12:00:00,82.72,2757,1769,107.66,11997.5,17052.5
2022-10-28 13:00:00,70.7,2666,1225,105.52,13206.5,12529.25
2022-10-28 14:00:00,91.27,2536,753,117.89,15331.25,6747.0
2022-10-28 15:00:00,119.9,2401,258,127.59,18000.0,1664.0
2022-10-28 16:00:00,130.29,2256,9,131.08,20827.25,34.5
2022-10-28 17:00:00,128.46,1991,0,128.38,22988.5,0.0
2022-10-28 18:00:00,112.9,1570,0,121.09,24061.5,0.0
2022-10-28 19:00:00,103.14,1141,0,115.58,23825.75,0.0
2022-10-28 20:00:00,101.54,774,0,112.33,22638.75,0.0
2022-10-28 21:00:00,93.03,517,0,98.7,20825.25,0.0
2022-10-28 22:00:00,93.52,247,0,98.63,17854.0,0.0
2022-10-28 23:00:00,92.77,163,0,97.27,15342.0,0.0
2022-10-29 00:00:00,90.41,151,0,94.61,12921.5,0.0
2022-10-29 01:00:00,87.98,219,0,92.27,10781.0,0.0
2022-10-29 02:00:00,87.0,379,0,91.81,9092.5,0.0
2022-10-29 03:00:00,86.56,647,0,91.67,7842.25,0.0
2022-10-29 04:00:00,88.08,1009,0,98.09,7002.0,0.0
2022-10-29 05:00:00,101.25,1407,0,111.27,6520.0,8.0
2022-10-29 06:00:00,115.04,1760,18,113.48,6413.5,1206.0
2022-10-29 07:00:00,109.0,1895,279,109.31,6272.0,5411.25
2022-10-29 08:00:00,95.48,1956,715,95.5,5971.5,10592.25
2022-10-29 09:00:00,87.0,2030,1175,89.52,5449.0,15025.25
2022-10-29 10:00:00,83.34,1939,1712,90.07,4695.5,17391.75
2022-10-29 11:00:00,80.25,1753,2030,87.27,4139.25,17059.75
2022-10-29 12:00:00,82.57,1508,1980,86.06,3795.75,14409.75
2022-10-29 13:00:00,85.67,1302,1631,90.07,3587.25,10257.5
2022-10-29 14:00:00,74.5,1184,1082,94.2,3918.0,5329.75
2022-10-29 15:00:00,105.84,1253,375,100.07,4932.0,1284.75
2022-10-29 16:00:00,127.27,1501,10,122.14,6257.5,31.25
2022-10-29 17:00:00,128.28,1783,0,129.92,7553.75,0.0
2022-10-29 18:00:00,113.46,1989,0,117.6,8374.25,0.0
2022-10-29 19:00:00,109.9,2059,0,103.84,8758.75,0.0
2022-10-29 20:00:00,103.23,2053,0,97.75,8868.5,0.0
2022-10-29 21:00:00,97.49,1973,0,92.21,9020.25,0.0
2022-10-29 22:00:00,102.97,1080,0,96.51,9614.25,0.0
2022-10-29 23:00:00,100.49,964,0,90.25,9677.25,0.0
2022-10-30 00:00:00,100.22,963,0,83.98,9472.25,0.0
2022-10-30 01:00:00,99.93,1032,0,82.37,9133.5,0.0
2022-10-30 02:00:00,98.36,962,0,76.85,8728.0,0.0
2022-10-30 03:00:00,98.48,812,0,74.99,8240.75,0.0
2022-10-30 04:00:00,98.98,717,0,76.0,7745.25,0.0
2022-10-30 05:00:00,100.55,648,0,88.46,7331.5,0.25
2022-10-30 06:00:00,110.13,600,31,89.12,6872.5,909.0
2022-10-30 07:00:00,113.44,581,593,94.95,6234.75,5724.75
2022-10-30 08:00:00,104.26,620,1486,94.44,5410.75,12322.25
2022-10-30 09:00:00,97.81,601,2199,88.26,4188.25,17738.75
2022-10-30 10:00:00,100.03,614,2433,83.43,3272.25,20651.25
2022-10-30 11:00:00,100.0,675,2334,82.26,2853.25,20927.75
2022-10-30 12:00:00,100.0,772,1921,81.81,2795.25,18432.75
2022-10-30 13:00:00,109.43,876,1333,88.15,2822.75,13445.75
2022-10-30 14:00:00,124.61,965,775,97.41,3184.75,7076.75
2022-10-30 15:00:00,140.13,1065,247,111.43,4086.75,1637.0
2022-10-30 16:00:00,156.0,1068,5,122.64,5444.0,9.75
2022-10-30 17:00:00,170.38,1090,0,126.97,7009.5,0.0
2022-10-30 18:00:00,165.0,1130,0,125.43,8202.5,0.0
2022-10-30 19:00:00,147.52,1160,0,121.41,8775.75,0.0
2022-10-30 20:00:00,138.92,1177,0,119.1,9269.25,0.0
2022-10-30 21:00:00,127.0,1150,0,113.55,9439.5,0.0
2022-10-30 22:00:00,109.26,1077,0,105.31,9429.0,0.0
2022-10-30 23:00:00,118.4,1235,0,117.0,9126.25,0.0
2022-10-31 00:00:00,119.09,1056,0,109.72,8949.0,0.0
2022-10-31 01:00:00,116.32,892,0,106.62,8205.0,0.0
2022-10-31 02:00:00,114.6,751,0,102.19,7443.25,0.0
2022-10-31 03:00:00,115.07,625,0,100.74,6574.75,0.0
2022-10-31 04:00:00,123.72,546,0,117.34,5570.75,0.0
2022-10-31 05:00:00,145.61,549,0,140.94,4742.75,0.25
2022-10-31 06:00:00,166.44,599,12,156.13,4054.0,931.75
2022-10-31 07:00:00,168.0,708,226,157.67,3441.25,4588.5
2022-10-31 08:00:00,153.3,812,618,148.9,2938.75,9187.75
2022-10-31 09:00:00,143.35,826,992,141.18,2408.0,13270.75
2022-10-31 10:00:00,141.95,775,1186,135.8,2100.0,15790.0
2022-10-31 11:00:00,141.96,726,1250,134.14,1929.5,15482.5
2022-10-31 12:00:00,145.96,677,1270,136.51,1988.25,12869.5
2022-10-31 13:00:00,155.0,677,1151,145.03,2370.75,8955.5
2022-10-31 14:00:00,169.15,835,771,152.9,3330.25,4560.0
2022-10-31 15:00:00,171.42,1090,244,165.51,5052.5,982.5
2022-10-31 16:00:00,188.21,1442,5,177.07,7560.75,6.25
2022-10-31 17:00:00,182.96,1912,0,176.14,10336.25,0.0
2022-10-31 18:00:00,168.0,2290,0,166.87,12728.0,0.0
2022-10-31 19:00:00,147.2,2518,0,150.19,14691.75,0.0
2022-10-31 20:00:00,136.78,2657,0,139.59,16622.25,0.0
2022-10-31 21:00:00,120.36,2818,0,130.63,18058.75,0.0
2022-10-31 22:00:00,100.42,3022,0,123.86,19181.0,0.0
2022-10-31 23:00:00,88.59,3651,0,133.31,21315.25,0.0
2022-11-01 00:00:00,76.66,3754,0,133.02,21959.5,0.0
2022-11-01 01:00:00,55.26,3868,0,130.5,22818.75,0.0
2022-11-01 02:00:00,37.89,3961,0,127.19,23296.5,0.0
2022-11-01 03:00:00,44.03,4012,0,128.01,24351.0,0.0
2022-11-01 04:00:00,55.39,4009,0,130.06,26103.0,0.0
2022-11-01 05:00:00,66.33,3975,0,136.77,28076.75,0.0
2022-11-01 06:00:00,80.56,3921,27,137.45,29302.0,524.0
2022-11-01 07:00:00,88.98,3838,641,142.01,30425.5,3118.0
2022-11-01 08:00:00,67.65,3727,1627,140.01,31313.25,6585.75
2022-11-01 09:00:00,56.06,3692,2510,133.27,31746.0,9920.25
2022-11-01 10:00:00,48.52,3701,3093,132.69,31305.5,12370.5
2022-11-01 11:00:00,29.62,3699,3258,133.51,30767.0,13043.0
2022-11-01 12:00:00,39.59,3691,3003,135.35,29934.75,11874.25
2022-11-01 13:00:00,67.25,3695,2368,138.05,28038.75,9074.25
2022-11-01 14:00:00,68.66,3734,1467,140.03,26038.75,4963.25
2022-11-01 15:00:00,83.04,3765,497,147.81,24952.0,1157.25
2022-11-01 16:00:00,112.95,3783,7,159.06,25479.75,6.5
2022-11-01 17:00:00,127.28,3806,0,156.0,26312.25,0.0
2022-11-01 18:00:00,114.73,3828,0,153.3,27470.75,0.0
2022-11-01 19:00:00,91.85,3841,0,139.81,27852.0,0.0
2022-11-01 20:00:00,78.6,3835,0,131.51,28301.0,0.0
2022-11-01 21:00:00,75.1,3806,0,140.05,28241.0,0.0
2022-11-01 22:00:00,36.71,3803,0,137.05,28240.25,0.0
2022-11-01 23:00:00,17.87,3748,0,76.23,28938.5,0.0
2022-11-02 00:00:00,10.0,3761,0,92.12,29349.75,0.0
2022-11-02 01:00:00,-4.1,3772,0,76.11,29935.0,0.0
2022-11-02 02:00:00,4.72,3762,0,71.89,30697.75,0.0
2022-11-02 03:00:00,20.2,3707,0,76.25,31546.25,0.0
2022-11-02 04:00:00,43.19,3609,0,98.86,32586.5,0.0
2022-11-02 05:00:00,89.98,3495,0,119.95,34333.0,0.0
2022-11-02 06:00:00,115.0,3367,22,139.57,34593.5,971.0
2022-11-02 07:00:00,132.0,3193,613,137.64,34446.0,5417.0
2022-11-02 08:00:00,106.93,2940,1620,130.1,34238.0,10924.75
2022-11-02 09:00:00,70.78,2769,2473,127.19,34564.0,15486.0
2022-11-02 10:00:00,56.85,2529,2947,122.19,34968.5,18041.25
2022-11-02 11:00:00,53.0,2486,3095,118.05,34318.75,18146.25
2022-11-02 12:00:00,63.63,2639,2943,108.96,32960.0,16062.5
2022-11-02 13:00:00,79.39,2764,2501,117.2,30651.5,12079.25
2022-11-02 14:00:00,98.25,2794,1656,143.84,27107.25,6474.75
2022-11-02 15:00:00,110.34,2833,570,144.32,24043.5,1459.75
2022-11-02 16:00:00,141.0,2960,6,167.86,22434.75,6.0
2022-11-02 17:00:00,125.69,3116,0,167.86,21880.5,0.0
2022-11-02 18:00:00,72.2,3263,0,163.56,22426.0,0.0
2022-11-02 19:00:00,88.68,3378,0,142.56,23097.0,0.0
2022-11-02 20:00:00,89.49,3453,0,125.74,23620.5,0.0
2022-11-02 21:00:00,88.66,3500,0,124.72,23590.75,0.0
2022-11-02 22:00:00,74.5,3544,0,117.47,23779.5,0.0
2022-11-02 23:00:00,67.0,3616,0,115.03,23345.0,0.0
2022-11-03 00:00:00,53.12,3602,0,108.06,23629.0,0.0
2022-11-03 01:00:00,30.0,3559,0,110.05,24691.25,0.0
2022-11-03 02:00:00,39.61,3512,0,106.79,25767.25,0.0
2022-11-03 03:00:00,35.94,3479,0,102.32,26467.25,0.0
2022-11-03 04:00:00,65.8,3445,0,115.85,26918.75,0.0
2022-11-03 05:00:00,90.01,3401,0,130.84,27511.5,0.0
2022-11-03 06:00:00,103.8,3358,5,130.7,27224.5,803.0
2022-11-03 07:00:00,111.02,3317,129,135.04,26764.25,4267.0
2022-11-03 08:00:00,108.19,3271,395,137.05,25197.0,8551.5
2022-11-03 09:00:00,94.15,3201,821,132.97,22758.5,11848.0
2022-11-03 10:00:00,105.95,3163,1190,134.02,20552.25,13497.25
2022-11-03 11:00:00,103.96,3096,1240,126.43,19546.75,12893.5
2022-11-03 12:00:00,128.86,2714,980,128.97,19363.25,10458.5
2022-11-03 13:00:00,115.29,2457,485,125.45,19719.25,7047.0
2022-11-03 14:00:00,137.04,2129,179,135.01,21239.0,3310.0
2022-11-03 15:00:00,134.7,1769,49,140.69,23481.5,629.25
2022-11-03 16:00:00,138.84,1462,1,154.72,25547.75,2.75
2022-11-03 17:00:00,172.2,1216,0,167.29,26833.0,0.0
2022-11-03 18:00:00,133.13,1100,0,161.62,27116.5,0.0
2022-11-03 19:00:00,128.27,1085,0,145.44,26055.5,0.0
2022-11-03 20:00:00,120.33,1108,0,127.29,24196.75,0.0
2022-11-03 21:00:00,126.29,1211,0,128.79,21701.5,0.0
2022-11-03 22:00:00,113.61,1402,0,113.69,19591.0,0.0
2022-11-03 23:00:00,135.0,1521,0,138.68,25233.25,0.0
2022-11-04 00:00:00,124.33,1618,0,131.24,24582.5,0.0
2022-11-04 01:00:00,128.5,1508,0,129.45,23863.75,0.0
2022-11-04 02:00:00,124.08,1146,0,126.72,23141.5,0.0
2022-11-04 03:00:00,117.84,878,0,126.6,22137.0,0.0
2022-11-04 04:00:00,132.03,578,0,137.45,20801.25,0.0
2022-11-04 05:00:00,174.79,410,0,166.02,19891.0,0.0
2022-11-04 06:00:00,206.05,276,5,199.16,18201.75,214.0
2022-11-04 07:00:00,215.15,166,160,214.24,16348.75,1550.25
2022-11-04 08:00:00,209.9,187,476,212.45,14454.5,3721.0
2022-11-04 09:00:00,204.96,326,791,206.96,12688.75,5676.25
2022-11-04 10:00:00,190.56,527,1008,199.63,11111.0,6846.5
2022-11-04 11:00:00,186.7,756,1065,197.7,9909.25,6913.75
2022-11-04 12:00:00,189.01,915,1040,193.79,9104.0,5990.75
2022-11-04 13:00:00,179.63,1019,906,193.68,8395.5,4380.0
2022-11-04 14:00:00,197.64,1077,643,204.01,7736.25,2260.75
2022-11-04 15:00:00,200.01,1123,188,214.26,7563.75,482.5
2022-11-04 16:00:00,239.99,1005,2,250.0,7842.75,0.0
2022-11-04 17:00:00,240.55,902,0,262.21,8130.0,0.0
2022-11-04 18:00:00,217.74,885,0,233.49,8438.25,0.0
2022-11-04 19:00:00,195.58,926,0,204.07,8909.25,0.0
2022-11-04 20:00:00,187.0,945,0,182.23,9536.25,0.0
2022-11-04 21:00:00,179.8,896,0,172.75,10051.0,0.0
2022-11-04 22:00:00,172.64,805,0,169.0,10438.0,0.0
2022-11-04 23:00:00,150.59,884,0,150.26,10837.25,0.0
2022-11-05 00:00:00,150.91,863,0,145.19,11463.75,0.0
2022-11-05 01:00:00,136.88,909,0,135.79,11659.75,0.0
2022-11-05 02:00:00,130.65,998,0,130.08,11787.5,0.0
2022-11-05 03:00:00,130.65,1048,0,125.58,11798.0,0.0
2022-11-05 04:00:00,135.0,1089,0,128.02,11603.75,0.0
2022-11-05 05:00:00,143.23,1131,0,135.1,11593.5,0.0
2022-11-05 06:00:00,142.2,1271,7,148.57,11625.0,472.25
2022-11-05 07:00:00,142.82,1379,342,157.47,11405.0,3400.25
2022-11-05 08:00:00,144.35,1450,1443,151.14,10369.75,7546.5
2022-11-05 09:00:00,137.12,1383,2024,141.62,9218.75,11160.0
2022-11-05 10:00:00,128.4,1396,2209,134.68,9208.75,13349.0
2022-11-05 11:00:00,125.56,1544,2122,130.48,10406.75,13875.0
2022-11-05 12:00:00,115.06,1773,1718,124.73,11907.5,12541.25
2022-11-05 13:00:00,126.71,1940,1150,123.19,12613.75,9488.5
2022-11-05 14:00:00,138.03,2169,583,138.79,12744.25,4811.5
2022-11-05 15:00:00,151.11,2446,146,152.18,13661.0,896.5
2022-11-05 16:00:00,166.86,2645,1,175.0,15516.5,0.0
2022-11-05 17:00:00,170.0,2783,0,179.94,17595.0,0.0
2022-11-05 18:00:00,163.29,2924,0,171.42,19378.25,0.0
2022-11-05 19:00:00,134.43,3055,0,159.7,20599.25,0.0
2022-11-05 20:00:00,126.09,3161,0,150.04,21494.5,0.0
2022-11-05 21:00:00,112.82,3234,0,150.21,21931.75,0.0
2022-11-05 22:00:00,97.2,3267,0,139.21,22644.25,0.0
2022-11-05 23:00:00,103.65,3378,0,122.52,23872.25,0.0
2022-11-06 00:00:00,83.62,3358,0,114.66,24262.0,0.0
2022-11-06 01:00:00,77.95,3329,0,100.99,24711.0,0.0
2022-11-06 02:00:00,64.1,3305,0,98.2,25095.75,0.0
2022-11-06 03:00:00,76.74,3299,0,85.41,25218.0,0.0
2022-11-06 04:00:00,66.56,3313,0,86.06,25222.0,0.0
2022-11-06 05:00:00,77.66,3323,0,99.94,25466.0,0.0
2022-11-06 06:00:00,70.61,3352,3,115.39,25218.25,636.75
2022-11-06 07:00:00,71.76,3387,129,109.86,25010.25,4398.0
2022-11-06 08:00:00,73.68,3371,393,100.07,23924.0,9945.5
2022-11-06 09:00:00,77.95,3363,555,93.51,22263.25,15034.25
2022-11-06 10:00:00,77.78,3386,513,102.0,21228.25,18062.0
2022-11-06 11:00:00,92.45,3433,422,99.95,20875.75,17651.5
2022-11-06 12:00:00,74.84,3498,333,96.64,21257.0,14407.0
2022-11-06 13:00:00,90.46,3542,186,95.61,21916.25,9570.0
2022-11-06 14:00:00,90.59,3603,95,128.84,23378.5,4254.25
2022-11-06 15:00:00,96.33,3659,27,138.69,25921.5,690.25
2022-11-06 16:00:00,128.42,3676,0,154.15,28581.0,0.0
2022-11-06 17:00:00,131.45,3675,0,163.69,30732.5,0.0
2022-11-06 18:00:00,125.5,3655,0,160.78,32267.0,0.0
2022-11-06 19:00:00,112.35,3639,0,157.8,33260.25,0.0
2022-11-06 20:00:00,96.0,3631,0,160.71,34046.0,0.0
2022-11-06 21:00:00,97.73,3616,0,147.65,33955.75,0.0
2022-11-06 22:00:00,68.93,3612,0,133.63,34367.0,0.0
2022-11-06 23:00:00,0.09,3635,0,110.38,33913.75,0.0
2022-11-07 00:00:00,0.09,3610,0,100.59,33229.75,0.0
2022-11-07 01:00:00,0.09,3594,0,112.88,33027.75,0.0
2022-11-07 02:00:00,0.3,3600,0,110.37,32992.5,0.0
2022-11-07 03:00:00,5.0,3593,0,119.69,33091.0,0.0
2022-11-07 04:00:00,9.07,3594,0,134.02,33210.25,0.0
2022-11-07 05:00:00,54.32,3571,0,164.91,34026.25,0.0
2022-11-07 06:00:00,99.52,3511,2,183.96,33974.5,538.0
2022-11-07 07:00:00,127.3,3487,98,185.01,33493.0,3530.0
2022-11-07 08:00:00,146.2,3490,322,174.85,32867.25,7584.0
2022-11-07 09:00:00,103.8,3502,568,161.21,32438.25,10841.0
2022-11-07 10:00:00,102.65,3551,768,160.37,32351.25,12648.25
2022-11-07 11:00:00,100.32,3549,810,150.62,31937.75,12350.25
2022-11-07 12:00:00,97.68,3508,675,154.59,30481.75,10337.0
2022-11-07 13:00:00,98.87,3426,474,159.7,28201.25,7258.0
2022-11-07 14:00:00,150.96,3318,277,180.03,26203.25,3491.5
2022-11-07 15:00:00,115.0,3249,69,185.31,26034.0,646.5
2022-11-07 16:00:00,155.57,3261,0,187.9,26996.75,0.0
2022-11-07 17:00:00,159.99,3324,0,190.65,28017.25,0.0
2022-11-07 18:00:00,137.2,3414,0,183.67,28764.75,0.0
2022-11-07 19:00:00,103.61,3468,0,180.66,29063.75,0.0
2022-11-07 20:00:00,84.33,3470,0,180.35,28967.5,0.0
2022-11-07 21:00:00,77.06,3411,0,168.66,28151.0,0.0
2022-11-07 22:00:00,55.5,3341,0,152.43,27370.75,0.0
2022-11-07 23:00:00,53.83,3363,0,147.73,24724.0,0.0
2022-11-08 00:00:00,39.62,3366,0,147.09,23938.25,0.0
2022-11-08 01:00:00,38.66,3405,0,142.98,23680.5,0.0
2022-11-08 02:00:00,34.56,3445,0,143.08,23667.75,0.0
2022-11-08 03:00:00,37.89,3473,0,142.78,24219.5,0.0
2022-11-08 04:00:00,42.87,3527,0,147.59,25008.5,0.0
2022-11-08 05:00:00,71.22,3613,0,153.87,26305.25,0.0
2022-11-08 06:00:00,129.44,3667,3,175.52,26941.0,778.25
2022-11-08 07:00:00,136.34,3672,231,172.66,27487.75,5426.5
2022-11-08 08:00:00,111.7,3676,727,171.0,27188.25,11667.5
2022-11-08 09:00:00,99.93,3633,1119,156.68,25952.25,16605.5
2022-11-08 10:00:00,88.91,3514,1437,164.9,24428.25,19032.75
2022-11-08 11:00:00,85.63,3488,1698,151.38,23643.0,18453.5
2022-11-08 12:00:00,92.07,3535,1576,152.67,23702.0,15218.75
2022-11-08 13:00:00,95.16,3596,1199,167.99,24410.5,10377.25
2022-11-08 14:00:00,121.03,3611,702,176.46,25976.5,4716.0
2022-11-08 15:00:00,124.03,3590,164,178.31,27704.0,716.25
2022-11-08 16:00:00,139.51,3570,0,175.9,29174.5,0.0
2022-11-08 17:00:00,157.73,3568,0,175.03,30137.0,0.0
2022-11-08 18:00:00,140.03,3567,0,171.05,30846.5,0.0
2022-11-08 19:00:00,127.21,3543,0,166.87,30891.5,0.0
2022-11-08 20:00:00,119.17,3535,0,160.07,30620.25,0.0
2022-11-08 21:00:00,120.0,3511,0,148.97,29738.5,0.0
2022-11-08 22:00:00,106.01,3445,0,146.36,29297.25,0.0
2022-11-08 23:00:00,92.2,3489,0,154.35,30094.75,0.0
2022-11-09 00:00:00,36.08,3453,0,152.68,28957.25,0.0
2022-11-09 01:00:00,19.63,3431,0,153.52,28528.5,0.0
2022-11-09 02:00:00,22.49,3427,0,146.12,28147.25,0.0
2022-11-09 03:00:00,44.88,3375,0,155.15,27771.0,0.0
2022-11-09 04:00:00,79.0,3336,0,170.49,27515.75,0.0
2022-11-09 05:00:00,117.91,3354,0,180.04,27594.5,0.0
2022-11-09 06:00:00,149.09,3365,3,184.13,27145.5,300.25
2022-11-09 07:00:00,161.51,3356,382,194.2,26747.25,2268.5
2022-11-09 08:00:00,148.37,3358,1226,182.84,26152.75,5417.25
2022-11-09 09:00:00,130.41,3432,1823,180.06,25810.0,8209.75
2022-11-09 10:00:00,112.8,3512,2056,185.72,25472.75,9835.25
2022-11-09 11:00:00,107.2,3524,2100,183.26,25070.0,9785.75
2022-11-09 12:00:00,111.69,3471,2094,185.86,24529.0,8222.75
2022-11-09 13:00:00,134.67,3374,1822,185.58,23668.0,5642.5
2022-11-09 14:00:00,149.07,3288,1097,183.63,22972.25,2476.0
2022-11-09 15:00:00,145.74,3212,296,184.86,23152.25,379.0
2022-11-09 16:00:00,193.3,3133,0,210.6,23812.75,0.0
2022-11-09 17:00:00,200.91,3046,0,211.92,24527.0,0.0
2022-11-09 18:00:00,170.96,2990,0,207.01,25509.25,0.0
2022-11-09 19:00:00,145.54,2888,0,186.87,25942.0,0.0
2022-11-09 20:00:00,140.92,2720,0,180.1,26041.25,0.0
2022-11-09 21:00:00,128.25,2626,0,178.96,25494.25,0.0
2022-11-09 22:00:00,120.92,2571,0,154.59,25004.25,0.0
2022-11-09 23:00:00,114.54,2459,0,171.26,25205.75,0.0
2022-11-10 00:00:00,110.22,2311,0,170.14,23982.25,0.0
2022-11-10 01:00:00,99.96,2178,0,165.22,23423.25,0.0
2022-11-10 02:00:00,96.61,2193,0,165.22,22702.25,0.0
2022-11-10 03:00:00,99.77,2335,0,165.3,22100.5,0.0
2022-11-10 04:00:00,105.46,2494,0,170.94,21831.0,0.0
2022-11-10 05:00:00,153.19,2625,0,197.27,21961.0,0.0
2022-11-10 06:00:00,184.07,2694,2,210.56,21683.5,368.0
2022-11-10 07:00:00,200.95,2708,434,212.77,21245.25,3437.0
2022-11-10 08:00:00,167.52,2676,1430,206.57,20314.0,8278.75
2022-11-10 09:00:00,115.9,2527,2307,204.64,19723.75,12667.25
2022-11-10 10:00:00,95.14,2479,2761,202.65,20223.75,15491.75
2022-11-10 11:00:00,82.1,2507,2861,199.1,21256.75,15844.0
2022-11-10 12:00:00,92.3,2581,2644,199.67,21834.75,13810.75
2022-11-10 13:00:00,118.48,2636,2164,200.41,21086.0,9905.0
2022-11-10 14:00:00,134.22,2620,1338,201.69,19767.25,4587.0
2022-11-10 15:00:00,183.3,2643,323,203.51,19802.75,716.75
2022-11-10 16:00:00,201.27,2741,0,213.7,21163.0,0.0
2022-11-10 17:00:00,200.05,2868,0,211.52,22856.5,0.0
2022-11-10 18:00:00,169.99,2978,0,204.36,24403.25,0.0
2022-11-10 19:00:00,145.24,2993,0,195.05,25083.75,0.0
2022-11-10 20:00:00,116.86,2955,0,193.88,25325.0,0.0
2022-11-10 21:00:00,131.86,2906,0,177.44,24846.75,0.0
2022-11-10 22:00:00,113.25,2871,0,169.57,24512.75,0.0
2022-11-10 23:00:00,50.0,2889,0,170.85,25144.75,0.0
2022-11-11 00:00:00,20.06,2793,0,170.22,24043.75,0.0
2022-11-11 01:00:00,25.0,2733,0,168.05,23500.5,0.0
2022-11-11 02:00:00,67.0,2668,0,166.68,23018.5,0.0
2022-11-11 03:00:00,22.69,2618,0,165.25,22727.5,0.0
2022-11-11 04:00:00,34.05,2573,0,173.81,22759.0,0.0
2022-11-11 05:00:00,108.19,2550,0,201.58,23281.0,0.0
2022-11-11 06:00:00,134.81,2540,1,208.61,23043.75,327.5
2022-11-11 07:00:00,149.07,2511,224,210.01,22615.75,2884.5
2022-11-11 08:00:00,119.39,2457,936,206.89,21639.5,7279.5
2022-11-11 09:00:00,100.7,2263,1732,202.37,20040.5,11617.5
2022-11-11 10:00:00,95.92,2090,2375,200.43,18528.25,14746.75
2022-11-11 11:00:00,94.9,1931,2671,195.98,17876.75,15304.75
2022-11-11 12:00:00,87.37,1727,2587,197.9,17133.0,13262.0
2022-11-11 13:00:00,115.35,1498,2143,200.27,16455.0,9441.25
2022-11-11 14:00:00,145.94,1349,1319,209.68,16369.75,4352.5
2022-11-11 15:00:00,105.0,1292,307,208.1,17086.0,636.25
2022-11-11 16:00:00,177.68,1293,0,207.04,17850.75,0.0
2022-11-11 17:00:00,206.79,1304,0,205.19,18260.0,0.0
2022-11-11 18:00:00,177.37,1323,0,205.09,18363.0,0.0
2022-11-11 19:00:00,157.23,1279,0,204.26,17856.75,0.0
2022-11-11 20:00:00,134.26,1208,0,198.96,17041.25,0.0
2022-11-11 21:00:00,128.89,1112,0,183.06,15828.75,0.0
2022-11-11 22:00:00,121.71,1028,0,160.04,14545.25,0.0
2022-11-11 23:00:00,138.04,891,0,177.26,13776.5,0.0
2022-11-12 00:00:00,134.21,725,0,162.03,12098.0,0.0
2022-11-12 01:00:00,130.01,592,0,166.86,10472.0,0.0
2022-11-12 02:00:00,126.8,498,0,161.82,8768.75,0.0
2022-11-12 03:00:00,129.44,434,0,160.95,7130.5,0.0
2022-11-12 04:00:00,129.68,422,0,167.47,5883.25,0.0
2022-11-12 05:00:00,158.0,469,0,175.79,5072.25,0.0
2022-11-12 06:00:00,171.73,570,1,180.0,4409.25,336.0
2022-11-12 07:00:00,153.99,669,438,185.85,3781.0,3359.0
2022-11-12 08:00:00,161.75,728,1516,184.12,3263.0,8095.75
2022-11-12 09:00:00,130.85,740,2393,183.64,2690.0,12458.75
2022-11-12 10:00:00,124.69,641,2834,181.83,2047.25,15247.0
